,,combined_sldl_adjusted_moment_centroid,combined_sldl_area_per,combined_sldl_convex_hull,combined_sldl_convex_hull_pop,combined_sldl_population_moments
CA,002,0.7534424236196641,0.2083923905315504,0.6337753901809169,0.699824214856563,0.36693139719539286
CA,003,0.8920602957095334,0.2147296522402214,0.756251850130818,0.8961635548217831,1.5849301945484926
CA,004,0.8388491785039216,0.20888655108213974,0.7475773586981204,0.46352965731096446,0.8496392670498004
CA,005,0.866278969839098,0.30797272191987357,0.794663633344761,0.5895979443926638,0.739088837792365
CA,006,0.8165784409084516,0.23819124813085482,0.7260329148461853,0.6410929801440391,1.59365641544908
CA,007,0.8876398889206376,0.25048148505348683,0.703762046559531,0.6572626137227451,1.0256943119614703
CA,008,0.9036631122563001,0.31311090210634873,0.8267082707916981,0.7585641143081479,2.17412032470565
CA,009,0.8228459911744958,0.24907641872974634,0.7187010337924665,0.8781691064834773,0.5741008638687474
CA,010,0.9474468189129126,0.36399112064954275,0.8106257331309499,0.8531872495366198,1.0298301292987204
CA,011,0.88759715852003,0.2564479545653631,0.7622329599488822,0.8654267404494423,0.6885826786759847
CA,012,0.8220829384370716,0.2705311826622291,0.7112770290324355,0.4694835012570132,1.3168322795252965
CA,013,0.8239675631693758,0.22762291531792478,0.797050919167663,0.7492755316283582,1.690301392124296
CA,014,0.6317937624432928,0.14160978242490072,0.6509308706842705,0.5376519188445588,1.115127633000441
CA,015,0.8937882881698,0.320912874313826,0.7792664670782644,0.9203572830781311,1.2148904276051544
CA,016,0.6145316903181166,0.1498551748087046,0.6170625165051642,0.9307901646026399,0.8740453984784687
CA,017,0.8544876968126032,0.3764342800761478,0.8295174858492248,0.8387593922909654,3.312482330646078
CA,018,0.8954054046302636,0.377629527117919,0.8908827761782563,0.9182363640981656,1.4689259152078957
CA,019,0.3125184004143519,0.23423993710579144,0.3595397511157961,0.6530340724112031,3.437656619933242
CA,020,0.7322740724195466,0.2020620798330339,0.7390303491614266,0.6292962725067198,2.7427486685825864
CA,021,0.8964161393479598,0.3784368719690014,0.801684699278716,0.6358164230165928,1.3259623759779295
CA,022,0.8156690380110098,0.3460100475015076,0.7993263297864406,0.8248319085068913,1.099935105675488
CA,023,0.9335931073021969,0.2847667364066637,0.8098906120662533,0.5418149414712332,6.918040830691579
CA,024,0.8914194660703778,0.3271937587427069,0.7516368493384634,0.6474516465736969,2.1101189320464404
CA,025,0.7343585564516611,0.20690292363699048,0.7262097901567256,0.3837786561264822,2.8729548054089435
CA,026,0.8002526260717485,0.23552531963180678,0.7521225450623222,0.7468844469367104,4.070690529710177
CA,027,0.8852054424390974,0.24512388379167846,0.73223185381544,0.8945529191804321,1.1377155351060035
CA,028,0.9150307260749153,0.2823805238891546,0.809437678344237,0.8340192682088868,1.5167212621119226
CA,029,0.8463317848858453,0.17682732678992216,0.7025784447069621,0.530288370695327,0.7802957349500134
CA,030,0.897783076281177,0.25138695175798575,0.80963479158067,0.7219140771624183,2.3186630331519775
CA,031,0.857864099448814,0.2916268146022474,0.7522859575336158,0.6249015803198006,1.4806154031125867
CA,032,0.7625518278641279,0.20159831494451871,0.6447187734054031,0.5182281780258375,0.4708086149407268
CA,033,0.8566044685162021,0.4997972416522573,0.9234672453598007,0.8497837912227204,4.009639295949839
CA,034,0.6431279354977756,0.11554192216070203,0.6652124741688159,0.6557243479702298,0.963780857653292
CA,035,0.8519637290499199,0.31561967512306344,0.7545734714482887,0.9796167342335733,1.7422353741036147
CA,036,0.8862394845875893,0.3349747337766986,0.7985526771483198,0.922572071273304,2.4260083337153056
CA,037,0.728387858146547,0.140236942404308,0.4636712195110497,0.4252660193112004,1.4822804800954807
CA,038,0.7685193905819798,0.15568185863592413,0.5779073669683507,0.7582634992407409,0.8886298112491227
CA,039,0.9100999844009611,0.21845678833691415,0.7361055688011316,0.8095411659342261,1.526027431331107
CA,040,0.6294569677599727,0.1467565102996248,0.6020129638203888,0.46872466188823664,0.5282226282118523
CA,041,0.817249768794517,0.18954298462999125,0.7628144440096081,0.45319830677876416,0.45756335668482667
CA,042,0.6588702968561296,0.12771518965623851,0.570570790246746,0.5911952576882508,0.5578652671119331
CA,043,0.8011228692133888,0.16502402210593306,0.7263274341055361,0.7769524744723625,2.0664427080863024
CA,044,0.8296490948004865,0.30824629837755224,0.751259780303147,0.822090111750521,0.683837156011762
CA,045,0.8644959779374599,0.2523308994495428,0.7574644571533147,0.8942464307835836,1.2011419863651953
CA,046,0.7614267885650721,0.29847127012856794,0.7131189095869751,0.850278824360791,0.8354955958540451
CA,047,0.9214281815299444,0.3366366070158587,0.8493219698657706,0.907730408564292,1.132333423927838
CA,048,0.8773938671708255,0.13626219588690452,0.737219323198698,0.7923353959822141,0.9536429433106004
CA,049,0.8744354294420404,0.21449057586319073,0.7629367117005598,0.8437168816339337,0.8816684679773689
CA,050,0.697787255559004,0.25236552588615835,0.8034402021972775,0.6541178959145986,0.8463855893298051
CA,051,0.8380218595661245,0.23440853045747428,0.6988041471707602,0.7636383614122725,0.6000252438004102
CA,052,0.7793570260737828,0.2229089956037624,0.6805451621311445,0.721881786854217,0.7964898508070328
CA,053,0.6676702387971672,0.2119764861334505,0.6089903062262959,0.6158302337127216,0.468740250376154
CA,054,0.8419293489443367,0.31714094462436665,0.7652511228902843,0.7791783668567095,0.6512597090830451
CA,055,0.89630787705559,0.20316952456263712,0.794634627911893,0.7870986774345368,0.7549314743674276
CA,056,0.9351861849133909,0.4170352403160603,0.8373966760393508,0.7494837556174798,0.7968641538954052
CA,057,0.922399593915085,0.20611444718047212,0.7778415012523988,0.7037720228545185,0.8159233898661754
CA,058,0.7653481652215661,0.1719369420986461,0.5830735668105271,0.6016582742178576,0.6658363401220633
CA,059,0.9457155083728543,0.38714054675944437,0.8003139106829564,0.8572992478764165,0.9727565516218668
CA,060,0.8905987982099608,0.3210848157296098,0.8118825816143179,0.8852644478285668,1.11277957375921
CA,061,0.9088551813349375,0.2995886613443309,0.7839810333247783,0.9191079479167278,1.0253291837413185
CA,062,0.8254120136092231,0.3987694473416733,0.8069081210311514,0.7769770159719517,0.9707767882667052
CA,063,0.6273231974281865,0.11855497980746403,0.4728384022273914,0.5391925545721334,0.38370295241745295
CA,064,0.8941262032034893,0.35229387372189236,0.7858454695034421,0.7745449714361632,0.6654502723756812
CA,065,0.8358857417726564,0.21316496195911946,0.7564153144443201,0.7796485027066846,0.7807319212974689
CA,066,0.9627407897048885,0.47804422560543924,0.8796620837791062,0.8833127177618099,1.7430257421344084
CA,067,0.8613847826463966,0.18512879891565226,0.7225877434933645,0.7187438845211211,0.9445274978212075
CA,068,0.9351200180909277,0.3577757679367997,0.8029977390328779,0.7973482513459088,0.9346739842163861
CA,069,0.7823683122149628,0.29444840484842055,0.6666302767566368,0.7240567214055038,0.6645891993772036
CA,070,0.4699061090265295,0.19975374804115614,0.3908446637636002,0.8050898718080902,4.33933909816405
CA,071,0.9235497077137146,0.29740158429458907,0.8532383895726121,0.6656229675206198,1.8648951220274597
CA,072,0.9058710206237447,0.40564885882285606,0.8374752595308425,0.8209141058976996,1.2543501470106964
CA,073,0.8938216930159701,0.32374452014629257,0.7875032429881458,0.8167055469846846,1.788593106272026
CA,074,0.8686580832824032,0.3146424501755804,0.8497097474825622,0.8437519051802973,1.1246232911010317
CA,075,0.9290478006088055,0.2273648324442145,0.8105990131039013,0.8309499161103773,0.9415499476672016
CA,076,0.8623967019118979,0.3301103505466788,0.8256662819009211,0.8774307700949279,2.1748270546524253
CA,077,0.9319566504143516,0.16606015252022316,0.7250539167510658,0.7541643779516298,1.188621671628498
CA,078,0.756547442056696,0.26060605331777587,0.6927071969762402,0.5413801833649412,1.0452379298739423
CA,079,0.6709520745781063,0.08813827187783962,0.5785157943151702,0.5187610666714122,0.5839576931470806
CA,080,0.6868725444751137,0.12730890112658821,0.5618784868338843,0.6358670734227595,0.7412795107892076
CO,001,0.7677885902026119,0.12389147018786995,0.6089746376022543,0.7254017882675919,0.5612318361841007
CO,002,0.7939924295216246,0.2810680145859407,0.6485508342289723,0.763039486693166,0.585913210736762
CO,003,0.6431997465516113,0.17556774991329524,0.676424445177335,0.6385889667439676,0.33345762525445477
CO,004,0.8019398147255099,0.37803428427646685,0.7895578529984743,0.871630103069039,0.6580262140745237
CO,005,0.689224434857417,0.26543062715810717,0.6576671775567103,0.5344445310231,0.5172558999406517
CO,006,0.792994169025989,0.29517314298920133,0.8068958971271584,0.7985013289497561,0.5961661431122813
CO,007,0.5524179961303705,0.17963542523534848,0.5958678681107266,0.9015244538146098,1.0398712621069244
CO,008,0.8514036541719501,0.31606965654840846,0.6889553149575235,0.7453780931981719,0.7272897232106061
CO,009,0.8311844366704801,0.19392691872829793,0.6999219458015609,0.7981715893108298,0.6181626999304337
CO,010,0.8850566233340983,0.46818544167976855,0.8285101777286962,0.9413859216652972,1.2893428425238849
CO,011,0.7436948155291229,0.2976420425382484,0.7751616641769032,0.8197748674098928,1.960378501285737
CO,012,0.7257307832271166,0.2801595016954826,0.726427529309085,0.8004922450192018,0.38101589378196404
CO,013,0.8411899560144382,0.3286495007623922,0.7896033665140335,0.504017425294315,1.6663758259588302
CO,014,0.8634861047058766,0.32836462396264887,0.7116988119362864,0.9332726793880336,1.05480836798667
CO,015,0.9111483955587685,0.2943810073058662,0.7957372673507461,0.8130567615372246,2.183953266551722
CO,016,0.9050271047374535,0.5221281089094747,0.8610081393763969,0.8551018608342887,0.9230411716724917
CO,017,0.9162619699604206,0.27073852279459176,0.6576596980882002,0.8560975876115279,1.05856138983155
CO,018,0.8125115515637819,0.32103814727088803,0.7964675566878011,0.8455680453063326,0.9334292132191016
CO,019,0.9246447106568026,0.3802168828898906,0.8636912897774058,0.16852984511134717,1.4956043892344488
CO,020,0.8382765335456982,0.24823440683151088,0.7281089642958002,0.45803307223672757,1.1153428308600004
CO,021,0.9464869332692052,0.3723201799415776,0.8402691823235358,0.8975104849355717,3.2200702504815553
CO,022,0.9501554476665521,0.35705255820820975,0.7583662536876669,0.8035051129531694,1.170219241709046
CO,023,0.8478753409283513,0.18639197148855335,0.6964537854114471,0.6734269774340137,0.8157958007789515
CO,024,0.7291357699397824,0.11230496852757081,0.6453204327558875,0.6473181736303514,0.42110403839234395
CO,025,0.7647016405597522,0.24670596057350602,0.8863980041721937,0.4779548415378821,1.6504245888473061
CO,026,0.7593904010023483,0.337097299899718,0.7286185715066996,0.9616513178786916,0.8103581533294664
CO,027,0.7781687478156121,0.21869670473916256,0.7524213420391836,0.8770281225379934,1.86066987655345
CO,028,0.7088840464130564,0.1156553548161559,0.581698544429405,0.5818422898727249,0.7372149741977116
CO,029,0.790043727359202,0.2453942044702178,0.689163625039024,0.7209244603973156,0.889822193377454
CO,030,0.7329825143306034,0.15253252168534906,0.6684379338852594,0.41527922164467546,1.0619023596803605
CO,031,0.7085177582091166,0.24920579601842968,0.6584063985123941,0.6880153787272537,0.6188197602505934
CO,032,0.6449929163014567,0.227868085403314,0.7652456365089886,0.7228227771010962,0.6335652746277207
CO,033,0.6822550015590235,0.0968425354441213,0.47972534525864513,0.5518993261484174,0.6973812108668241
CO,034,0.7204225601679636,0.2870056363423082,0.6303846229377813,0.6921983889944792,0.5879356061435852
CO,035,0.625513324688595,0.2058244152525229,0.6501663442316264,0.615437768340308,0.5510469829061143
CO,036,0.9120587467499216,0.43661178312862575,0.8363295263899683,0.645675796430709,1.171880213286585
CO,037,0.6180559127830679,0.14670964513245505,0.693449410936218,0.7419699601122202,0.2997086123295108
CO,038,0.761815342717081,0.3818701953819134,0.8464255309657949,0.8491543386106064,0.635561576273831
CO,039,0.7673719968951971,0.18775500617466037,0.6860856816201846,0.16785686928927065,0.6047367344783409
CO,040,0.7624604550640484,0.21302889467170266,0.6536450539178622,0.6951698242020823,1.0809299229397291
CO,041,0.7299090831789107,0.2468106213787617,0.8161633632123733,0.8445680000902231,0.49494027957545284
CO,042,0.9043651896507742,0.5025811781125443,0.8583588075076227,0.9198539952536411,0.7719685916748724
CO,043,0.7065622508914422,0.4138696169909267,0.9142312198155507,0.9528448556884576,0.561042827908439
CO,044,0.7880221987177636,0.23111704255846777,0.7077524785390265,0.977469649349849,0.6054106042101497
CO,045,0.9002835699069686,0.17209881439628694,0.692713347319317,0.8862799847696409,0.8665586599548163
CO,046,0.9514377829837336,0.6227991472934665,0.9282055571508663,0.9284182148508469,1.8263676208506674
CO,047,0.6958907126827111,0.2505689282779615,0.6951051821201795,0.3839903686806652,0.6198194965076613
CO,048,0.8584082762141534,0.19318186405697768,0.7721356409962258,0.4443731109242552,1.6495925460497083
CO,049,0.8995488833459817,0.2380919862300916,0.8787891430867432,0.24137941559809167,1.7913427617169921
CO,050,0.7970004752180148,0.20081952819800528,0.6524960063815273,0.7467768752078286,1.5676494544740935
CO,051,0.8144147144455058,0.2629281754711019,0.7288259651980424,0.9501779359430605,2.0640640398138883
CO,052,0.8962180063255724,0.38752550275465053,0.8381339739105274,0.8964420344815875,1.1617076198773928
CO,053,0.8433905430743911,0.2847599878887169,0.7285871627819869,0.9036691984671517,1.069463936407475
CO,054,0.8338769538595662,0.25085892366234464,0.8566987607961314,0.4690927632125028,2.0596014633991366
CO,055,0.8199519185931868,0.09594323653538803,0.6783727988498237,0.8366626130175012,0.8678566497214473
CO,056,0.7720498224443553,0.22368569244120615,0.725681841708213,0.13448044440877274,0.899598665753297
CO,057,0.9643168339871918,0.6582465936978071,0.9451026714501326,0.9682987677342942,1.6445216824194853
CO,058,0.8936343292694399,0.4118424433446141,0.8832089150372359,0.947276861712042,0.7239182307399756
CO,059,0.8293056397816576,0.2653005502973647,0.6473566009207204,0.7418563654479957,0.8237726349404788
CO,060,0.8899521580718349,0.339781378536615,0.8201344684022133,0.8555338590832101,0.7678022825400279
CO,061,0.7292171083940948,0.1683627522767123,0.6097187378097921,0.5096226876585008,0.3565751528526052
CO,062,0.8595790719345909,0.3762927295029329,0.7779446811331308,0.43639246668706705,0.6456420941122484
CO,063,0.8129131874755369,0.3138717582782966,0.7267463008466079,0.28961914330075805,2.304356827367937
CO,064,0.7730690798957309,0.23698434812852748,0.627435529146116,0.10510973982566268,0.5465128110012746
CO,065,0.7696802179130069,0.32363472151424316,0.6933032504770278,0.9193032181871863,0.8171394597915361
CT,001,0.903916719558342,0.4812989259492522,0.8117537639134295,0.9543100948593679,0.8000951165552672
CT,002,0.793293009642169,0.28128330886908454,0.7102822670963996,0.38664771334738496,0.7045068365024455
CT,003,0.8590080815694362,0.4994826510097044,0.8814768094158439,0.9652623178056874,0.7614739806566859
CT,004,0.8937873314662894,0.4996725656746842,0.8032674878324487,0.7201167085700096,2.1366853177661196
CT,005,0.9046081647908744,0.5542975752349982,0.8989885302927895,0.9770603228547153,0.8743816074863923
CT,006,0.8022361343611424,0.42174197167666805,0.8091912044707266,0.9033837236625676,0.652139517730699
CT,007,0.754956442915038,0.29435996960969074,0.6730876366156667,0.5880685445769595,0.5746039952890085
CT,008,0.7363326118107307,0.2841785826889884,0.6711800094218259,0.7864649422482511,0.5061689590818299
CT,009,0.9038999193507742,0.5922785710399936,0.8749188038339264,0.9230388046047114,0.7453046527156043
CT,010,0.8276391123460223,0.4017992172958301,0.7632319913239166,0.8917728257278167,0.715359341722938
CT,011,0.7299889379276455,0.32105194755826794,0.6930131094740994,0.7119423533202496,0.48695488392236125
CT,012,0.8247072596491708,0.32465324695169023,0.7357284298497903,0.7658243761392922,0.8064832721969426
CT,013,0.5648204184461231,0.19400088910684932,0.5562785657519305,0.5206445115810675,0.37011426421617327
CT,014,0.8735380648875124,0.6155363710783528,0.9334410516953286,0.9970396931287525,0.935302460724159
CT,015,0.8769752281495325,0.3857233847821595,0.7246114560496428,0.7462138446538836,1.0063621665505487
